"snapshot-date","sku","fnsku","asin","product-name","condition","per-unit-volume","currency","volume-unit","country","qty-charged","amount-charged","surcharge-age-tier","rate-surcharge"
"2023-06-15T08:01:00+00:00","2K-XVBD-O0R9","X002NATMU5","B08HWTQCLL","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","New","0.0013","USD","cubic_feet","US","12","0.01","241-270","0.0"
"2023-06-15T08:01:00+00:00","QQ-PCQL-S43B","X002L0EXYR","B08CXG45F4","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","New","0.0152","USD","cubic_feet","US","8","0.12","211-240","0.015"
"2023-06-15T08:01:00+00:00","J5-PG59-MLTR","X002HF7C9J","B085KZBCLD","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","New","0.0065","USD","cubic_feet","US","1","0.03","301-330","0.03"
"2023-06-15T08:01:00+00:00","NA-IJIA-SZS9","X002GW0GM3","B084Z4Y8ZY","365Home 2-Pack Our First Home 2023 Keychain Housewarming Gift New Home Gift Realtor Closing Gifts (Our First Home 2)","New","7.0E-4","USD","cubic_feet","US","1","0.00","301-330","0.0"
"2023-06-15T08:01:00+00:00","YM-DCJF-STWH","X002BBZ4MB","B07XM2WL3W","Nidavellir 2-Pack Fist Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","New","0.032","USD","cubic_feet","US","17","0.82","241-270","0.05"
"2023-06-15T08:01:00+00:00","J9-2SPF-6275","X0028QD3SV","B07V3C477B","VNFLY Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","New","0.0026","USD","cubic_feet","US","3","0.00","181-210","0.0"
"2023-06-15T08:01:00+00:00","39-FTKS-BM89","X0026HUHVX","B07RYPBYPV","VNFLY Magnetic Hammer Shaped Beer Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","New","0.0325","USD","cubic_feet","US","1","0.02","181-210","0.02"
"2023-06-15T08:01:00+00:00","ER-PXVS-SGS2","X001X335EH","B07JVS7RTP","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.23 inches)","New","0.0081","USD","cubic_feet","US","11","0.09","211-240","0.008571428571428572"
"2023-06-15T08:01:00+00:00","5S-LEF4-2V5E","X001X2JGO1","B07GLJ2YNF","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","New","0.0056","USD","cubic_feet","US","1","0.01","241-270","0.01"
"2023-06-15T08:00:00+00:00","Chopper","X003DL3Q19","B0BC823Y5R","365Home Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Chopper Dicer With Container, New Hand Pressure Cucumber Carrot Potato Onion Chopper Dicer Slicer Cutter Tool","New","0.061","USD","cubic_feet","US","8","0.24","181-210","0.03"
"2023-06-15T08:00:00+00:00","Q4-W1AJ-GWF8","X0033SE0N5","B09791N7TS","365Home 2-Pack Our First Home 2022 Keychain Housewarming Gift New Home Gift Realtor Closing Gifts (Our First Home 4)","New","0.0039","USD","cubic_feet","US","7","0.11","331-365","0.017142857142857144"
"2023-06-15T08:00:00+00:00","UV-T1KY-367W","X0030CGYG5","B09FPZNRX9","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Blacks)","New","0.0286","USD","cubic_feet","US","32","1.36","241-270","0.04296296296296296"
"2023-06-15T08:00:00+00:00","KG-8JKR-RC81","X002UDIWNX","B08ZNJQ2CN","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 Black)","New","0.0764","USD","cubic_feet","US","6","0.68","241-270","0.11"
"2023-06-15T08:00:00+00:00","H5-MZXZ-04N5","X002UDI1W5","B08ZNH2YZW","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Black & 2 White)","New","0.0613","USD","cubic_feet","US","64","5.86","241-270","0.09"
"2023-06-15T08:00:00+00:00","V6-9SRV-QZIZ","X002UDI1VV","B08ZNH5HQP","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 White)","New","0.0668","USD","cubic_feet","US","38","3.80","241-270","0.1"
"2023-06-15T08:00:00+00:00","HY-FPG1-H2SQ","X002UDBVHH","B08ZN9NFPK","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 White)","New","0.0422","USD","cubic_feet","US","33","1.38","211-240","0.04"
"2023-06-15T08:00:00+00:00","X4-DJ7H-ZTGX","X002TMOWQB","B08XWYPR76","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black)","New","0.0169","USD","cubic_feet","US","9","0.27","241-270","0.03"
"2023-06-15T08:00:00+00:00","N2-TZ76-G3JE","X002TMJW61","B08XWYR7PN","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 White)","New","0.0271","USD","cubic_feet","US","43","1.75","241-270","0.0408695652173913"
"2023-06-15T08:00:00+00:00","CY-CI3D-CHYK","X002TM7I8Z","B08XWY4F7C","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black & 1 White)","New","0.0463","USD","cubic_feet","US","52","2.42","211-240","0.04666666666666666"
"2023-06-15T08:00:00+00:00","2K-XVBD-O0R9","X002NATMU5","B08HWTQCLL","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","New","0.0013","USD","cubic_feet","US","1","0.00","181-210","0.0"
"2023-06-15T08:00:00+00:00","QQ-PCQL-S43B","X002L0EXYR","B08CXG45F4","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","New","0.0152","USD","cubic_feet","US","472","10.70","241-270","0.02"
"2023-06-15T08:00:00+00:00","J5-PG59-MLTR","X002HF7C9J","B085KZBCLD","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","New","0.0065","USD","cubic_feet","US","2","0.01","181-210","0.005"
"2023-06-15T08:00:00+00:00","NA-IJIA-SZS9","X002GW0GM3","B084Z4Y8ZY","365Home 2-Pack Our First Home 2023 Keychain Housewarming Gift New Home Gift Realtor Closing Gifts (Our First Home 2)","New","7.0E-4","USD","cubic_feet","US","10","1.50","365+","0.15"
"2023-06-15T08:00:00+00:00","W1-7S9K-ZF0V","X002BCJO03","B078HLG2B4","Bayram Thor Hammer Bottle Opener | Beer Opener Big Bar Wine Mjolnir Bronze 16.5x7cm (Bronze)","New","0.048","USD","cubic_feet","US","7","0.17","181-210","0.02428571428571429"
"2023-06-15T08:00:00+00:00","YM-DCJF-STWH","X002BBZ4MB","B07XM2WL3W","Nidavellir 2-Pack Fist Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","New","0.032","USD","cubic_feet","US","1","0.03","211-240","0.03"
"2023-06-15T08:00:00+00:00","J9-2SPF-6275","X0028QD3SV","B07V3C477B","VNFLY Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","New","0.0026","USD","cubic_feet","US","7","0.02","211-240","0.002857142857142857"
"2023-06-15T08:00:00+00:00","RI-UJBR-H76P","X0028ME04L","B07V27BG9M","Nidavellir 2-Pack Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver & Bronze)","New","0.0112","USD","cubic_feet","US","8","0.09","211-240","0.01"
"2023-06-15T08:00:00+00:00","39-FTKS-BM89","X0026HUHVX","B07RYPBYPV","VNFLY Magnetic Hammer Shaped Beer Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","New","0.0325","USD","cubic_feet","US","30","0.98","211-240","0.03333333333333333"
"2023-06-15T08:00:00+00:00","W1-VZB9-VX2R","X001X4V63D","B07JVSHB8Z","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.19 inches)","New","0.0012","USD","cubic_feet","US","8","0.01","211-240","0.00125"
"2023-06-15T08:00:00+00:00","ER-PXVS-SGS2","X001X335EH","B07JVS7RTP","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.23 inches)","New","0.0081","USD","cubic_feet","US","1","0.00","181-210","0.0"
"2023-06-15T08:00:00+00:00","5S-LEF4-2V5E","X001X2JGO1","B07GLJ2YNF","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","New","0.0056","USD","cubic_feet","US","102","2.30","301-330","0.023333333333333334"
