"Date","FNSKU","ASIN","MSKU","Title","Event Type","Reference ID","Quantity","Fulfillment Center","Disposition","Reason","Country","Reconciled Quantity","Unreconciled Quantity","Date and Time"
"10/27/2023","X003SARIMN","B0C27BLGV1","OO-7IRG-7LLM","VNFLY 4-Pack Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Decoration, Cake Topper Decoration","WhseTransfers","","14","HOU6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003SARIMN","B0C27BLGV1","OO-7IRG-7LLM","VNFLY 4-Pack Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Decoration, Cake Topper Decoration","WhseTransfers","","3","HOU2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003SARIMN","B0C27BLGV1","OO-7IRG-7LLM","VNFLY 4-Pack Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Decoration, Cake Topper Decoration","WhseTransfers","","-1","DSM5","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003SARIMN","B0C27BLGV1","OO-7IRG-7LLM","VNFLY 4-Pack Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Decoration, Cake Topper Decoration","Shipments","","-1","BDL3","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003RX73ZX","B0C1B86RC9","10-Pack-Adhesive punch","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","WhseTransfers","","1","SLC1","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003RX73ZX","B0C1B86RC9","10-Pack-Adhesive punch","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","WhseTransfers","","1","OKC1","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003RX73ZX","B0C1B86RC9","10-Pack-Adhesive punch","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","Shipments","","-1","MQY1","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003RX73ZX","B0C1B86RC9","10-Pack-Adhesive punch","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","WhseTransfers","","2","MIA1","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003RX73ZX","B0C1B86RC9","10-Pack-Adhesive punch","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","WhseTransfers","","-1","MIA1","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003RX73ZX","B0C1B86RC9","10-Pack-Adhesive punch","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","WhseTransfers","","1","CMH4","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003RX73ZX","B0C1B86RC9","10-Pack-Adhesive punch","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","WhseTransfers","","-2","CLE2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003RX73ZX","B0C1B86RC9","10-Pack-Adhesive punch","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","WhseTransfers","","-1","CLE2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KX4KVZ","B0BR3PJZJ4","2-pack-Ivory","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","VendorReturns","","-1","DET6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KX4KVZ","B0BR3PJZJ4","2-pack-Ivory","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","VendorReturns","","-1","DET6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KX4KVZ","B0BR3PJZJ4","2-pack-Ivory","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","VendorReturns","","-1","DET6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KX4KVZ","B0BR3PJZJ4","2-pack-Ivory","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","VendorReturns","","-1","DET6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KX4KVZ","B0BR3PJZJ4","2-pack-Ivory","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","VendorReturns","","-1","DET6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KX4KVZ","B0BR3PJZJ4","2-pack-Ivory","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","VendorReturns","","-1","DET6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KX4KVZ","B0BR3PJZJ4","2-pack-Ivory","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","VendorReturns","","-1","DET6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KX4KVZ","B0BR3PJZJ4","2-pack-Ivory","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","VendorReturns","","-1","DET6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KX4KVZ","B0BR3PJZJ4","2-pack-Ivory","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","VendorReturns","","-1","DET6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KX4KVZ","B0BR3PJZJ4","2-pack-Ivory","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","VendorReturns","","-1","DET6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","TUS2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","CustomerReturns","","1","TUS1","DEFECTIVE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","1","TUL2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","SMF1","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","1","SAT2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","SAT2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","-1","RIC2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","RIC2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","1","PSP1","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","PSP1","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","PSP1","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","-1","PHL7","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","PHL7","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","PHL7","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-2","MKC6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Adjustments","20047748804372","1","MKC6","SELLABLE","F","US","1","0","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","CustomerReturns","","1","MEM3","DEFECTIVE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","CustomerReturns","","1","LEX2","DEFECTIVE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","CustomerReturns","","1","LEX1","DEFECTIVE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","-1","LAS7","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","-1","LAS7","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","LAS7","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","LAS7","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","JFK8","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","1","JAX2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","CustomerReturns","","1","IND8","DEFECTIVE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","-1","FTW6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","-1","FTW6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","-1","FTW6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","FTW6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","FTW6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","FSD1","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","1","DFW7","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","DFW7","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","DET6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","DET6","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","CustomerReturns","","1","CHA1","DEFECTIVE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","1","BWI2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","1","BDL3","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","-1","AUS2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","AUS2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","WhseTransfers","","-1","AGS1","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-1","AGS1","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD97CR","B0BPHZ362T","4pack-chargerprotector","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with 18W/20W Charger, 1.65 * 1.1 inches (Charger not Included)","Shipments","","-2","AGS1","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD945H","B0BPHZT4JJ","2pack-chargerprotector-pink&black","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","Shipments","","-1","SAT3","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD945H","B0BPHZT4JJ","2pack-chargerprotector-pink&black","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","Shipments","","-1","ORF3","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD945H","B0BPHZT4JJ","2pack-chargerprotector-pink&black","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","CustomerReturns","","1","IND8","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD945H","B0BPHZT4JJ","2pack-chargerprotector-pink&black","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","WhseTransfers","","-1","HOU2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD945H","B0BPHZT4JJ","2pack-chargerprotector-pink&black","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","Shipments","","-1","HOU2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD711B","B0BPHXQM78","2pack-chargerprotector-white&gray","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","Shipments","","-1","SAT3","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD711B","B0BPHXQM78","2pack-chargerprotector-white&gray","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","WhseTransfers","","1","ORD5","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD711B","B0BPHXQM78","2pack-chargerprotector-white&gray","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","WhseTransfers","","-1","LAS2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD711B","B0BPHXQM78","2pack-chargerprotector-white&gray","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","CustomerReturns","","1","LAS2","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
"10/27/2023","X003KD711B","B0BPHXQM78","2pack-chargerprotector-white&gray","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Charger not Included)","WhseTransfers","","1","JFK8","SELLABLE",,"US","","","2023-10-27T00:00:00-0700"
