"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0BPHZT4JJ","X003KD945H","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (Black & Pink)","BFL1","US","4.13","3.31","1.46","inches","0.2","pounds","0.0116","cubic feet","Standard-Size","0.26","0.0","7.0E-4","2023-08","10.6","weeks","0.87","0.0","USD","6.0E-4","--","N","N","0.0","--","0.23"
"B0BR3PJZJ4","X003KX4KVZ","365Home 2-Pack Spoon and Lid Rest for Stove Top, Spoon Rest with Pot Lid Holder and 2-Pack Spill-proof Lid Lifter, Spatula Ladle Utensil Rest for Kitchen Counter, Gadgets Accessories for Cooking","BFL1","US","7.64","6.77","2.17","inches","0.53","pounds","0.065","cubic feet","Standard-Size","14.06","13.16","0.0587","2023-08","10.6","weeks","0.87","0.0","USD","0.051","--","N","N","0.0","--","0.26"
"B0C27BLGV1","X003SARIMN","VNFLY 4-Pack Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Decoration, Cake Topper Decoration","BFL1","US","4.37","4.02","1.65","inches","0.2","pounds","0.0168","cubic feet","Standard-Size","0.48","0.0","0.0081","2023-08","10.6","weeks","0.87","0.0","USD","0.0071","--","N","N","0.0","--","0.0"
"B0C2Z6W4PC","X003SMO8PV","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses, Rabbits (2 Pairs - Blue)","BFL1","US","9.06","7.87","2.6","inches","0.77","pounds","0.1073","cubic feet","Standard-Size","1.68","0.0","0.18","2023-08","10.6","weeks","0.87","0.0","USD","0.1566","--","N","N","0.0","--","0.0"
"B0CBPT7FXX","X003W3V6ZV","VNFLY 2-Pack Upgrade Water Bottle Pouch for Stanley, Tumbler Pouch with Pocket for Stanley Fanny Pack 18 to 40 oz, Stanley Cup Pouch with Silicone Spill-proof Stopper Set 1.0 & 2.0 (Black+Blue)","BFL1","US","6.46","5.16","2.36","inches","0.42","pounds","0.0455","cubic feet","Standard-Size","0.1","0.0","0.0","2023-08","10.6","weeks","0.87","0.0","USD","0.0","--","N","N","0.0038329159677419357","FBA_NEW_SELECTION:0.0038","0.0"
"B07JD2H5KC","X001X335DX","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.4 inches)","BFL2","US","4.65","3.31","0.94","inches","0.04","pounds","0.0084","cubic feet","Standard-Size","32.94","0.0","0.2747","2023-08","10.6","weeks","0.87","0.0","USD","0.239","--","N","N","0.0","--","0.13"
"B07JVS7RTP","X001X335EH","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.23 inches)","BFL2","US","3.82","1.93","1.89","inches","0.05","pounds","0.0081","cubic feet","Standard-Size","0.32","0.0","0.0026","2023-08","10.6","weeks","0.87","0.0","USD","0.0023","--","N","N","0.0","--","0.0"
"B07JCQ6BBC","X001X3C7U5","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (1.8 x 1.27 inches)","BFL2","US","2.8","2.68","1.18","inches","0.04","pounds","0.0051","cubic feet","Standard-Size","3.16","0.0","0.0162","2023-08","10.6","weeks","0.87","0.0","USD","0.0141","--","N","N","0.0","--","0.0"
"B07JVSHB8Z","X001X4V63D","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.19 inches)","BFL2","US","2.0","1.0","1.0","inches","0.05","pounds","0.0012","cubic feet","Standard-Size","8.42","0.0","0.0097","2023-08","10.6","weeks","0.87","0.0","USD","0.0085","--","N","N","0.0","--","0.0"
"B07KX67LZR","X001YNIGL3","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver)","BFL2","US","6.5","2.25","1.2","inches","0.1","pounds","0.0102","cubic feet","Standard-Size","0.84","0.0","0.0085","2023-08","10.6","weeks","0.87","0.0","USD","0.0074","--","N","N","0.0","--","0.0"
"B07KX5V1LC","X001YUO5YX","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Blue)","BFL2","US","5.05","4.0","1.02","inches","0.1","pounds","0.0119","cubic feet","Standard-Size","4.0","0.0","0.0477","2023-08","10.6","weeks","0.87","0.0","USD","0.0415","--","N","N","0.0","--","0.0"
"B07V1RBC2X","X0028O2PTV","VNFLY Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","BFL2","US","4.53","3.46","0.87","inches","0.09","pounds","0.0079","cubic feet","Standard-Size","1.55","0.0","0.0122","2023-08","10.6","weeks","0.87","0.0","USD","0.0106","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BFL2","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","20.13","0.0","0.1718","2023-08","10.6","weeks","0.87","0.0","USD","0.1495","--","N","N","0.0","--","0.06"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BFL2","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","6.29","0.0","0.2732","2023-08","10.6","weeks","0.87","0.0","USD","0.2376","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BFL2","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","28.29","0.0","0.433","2023-08","10.6","weeks","0.87","0.0","USD","0.3767","--","N","N","0.0","--","0.0"
"B07Y8CDXX7","X002BMAK6F","365Home 3-Pack Bronze Glove Keychain Silver Hammer Keychain Red Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","BFL2","US","5.16","4.65","1.22","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","5.77","0.0","0.0978","2023-08","10.6","weeks","0.87","0.0","USD","0.0851","--","N","N","0.0","--","0.0"
"B07Y8B8RF8","X002BMBDKR","365Home 2-Pack Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","BFL2","US","5.35","4.45","1.18","inches","0.18","pounds","0.0163","cubic feet","Standard-Size","4.39","0.0","0.0713","2023-08","10.6","weeks","0.87","0.0","USD","0.0621","--","N","N","0.0","--","0.0"
"B07Z7G5PXZ","X002CIGNAF","365Home Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Gold)","BFL2","US","3.6","1.9","1.5","inches","0.15","pounds","0.0059","cubic feet","Standard-Size","0.77","0.0","0.0046","2023-08","10.6","weeks","0.87","0.0","USD","0.004","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","BFL2","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","4.42","0.0","0.0155","2023-08","10.6","weeks","0.87","0.0","USD","0.0135","--","N","N","0.0","--","0.0"
"B08HWTY667","X002NAFPDX","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","BFL2","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","4.9","0.0","0.0045","2023-08","10.6","weeks","0.87","0.0","USD","0.0039","--","N","N","0.0","--","0.0"
"B08Y5PSHJ9","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","BFL2","US","7.4","5.24","1.61","inches","0.24","pounds","0.0361","cubic feet","Standard-Size","1.03","0.0","0.0373","2023-08","10.6","weeks","0.87","0.0","USD","0.0324","--","N","N","0.0","--","0.0"
"B08ZNHTDXB","X002UDIWO7","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 Black)","BFL2","US","17.48","2.44","2.4","inches","0.57","pounds","0.0592","cubic feet","Standard-Size","1.0","0.0","0.0592","2023-08","10.6","weeks","0.87","0.0","USD","0.0515","--","N","N","0.0","--","0.0"
"B0BNQT3YN6","X003K54XY7","365Home 4-Packs Car Window Breaker Seatbelt Cutter, 3-in-1 Glass Breaker and Seat Belt Cutter, Car Emergency Escape Tool with User Manual for Land and Underwater (Black Red Blue Yellow)","BFL2","US","7.44","5.24","2.44","inches","0.4","pounds","0.055","cubic feet","Standard-Size","1.55","0.0","0.0852","2023-08","10.6","weeks","0.87","0.0","USD","0.0742","--","N","N","0.0","--","0.0"
"B0BPHXQM78","X003KD711B","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (White & Gray)","BFL2","US","4.49","3.5","1.57","inches","0.22","pounds","0.0143","cubic feet","Standard-Size","9.55","0.0","0.1354","2023-08","10.6","weeks","0.87","0.0","USD","0.1178","--","N","N","0.0","--","0.06"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","BFL2","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","118.58","0.0","6.8443","2023-08","10.6","weeks","0.87","0.0","USD","5.9552","--","N","N","0.0","--","0.16"
"B0C1B86RC9","X003RX73ZX","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","BFL2","US","8.62","6.1","1.77","inches","0.51","pounds","0.0539","cubic feet","Standard-Size","37.97","0.0","2.0449","2023-08","10.6","weeks","0.87","0.0","USD","1.7791","--","N","N","0.0","--","0.0"
"B0C27BLGV1","X003SARIMN","VNFLY 4-Pack Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Decoration, Cake Topper Decoration","BFL2","US","4.37","4.02","1.65","inches","0.2","pounds","0.0168","cubic feet","Standard-Size","60.06","0.0","1.007","2023-08","10.6","weeks","0.87","0.0","USD","0.8761","--","N","N","0.0","--","0.03"
"B0C2Z6W4PC","X003SMO8PV","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses, Rabbits (2 Pairs - Blue)","BFL2","US","9.06","7.87","2.6","inches","0.77","pounds","0.1073","cubic feet","Standard-Size","1.74","0.0","0.1834","2023-08","10.6","weeks","0.87","0.0","USD","0.1596","--","N","N","0.0","--","0.03"
"B0C2ZBSM12","X003SMOTOB","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses, Rabbits (1 Pair - Gray)","BFL2","US","7.36","5.79","1.73","inches","0.4","pounds","0.0427","cubic feet","Standard-Size","0.06","0.0","0.0028","2023-08","10.6","weeks","0.87","0.0","USD","0.0024","--","N","N","0.0","--","0.0"
"B0C69RGV1W","X003U2V3NT","1TO3GO?Upgrade? Adjustable Dog Training Collar with 4 Extra Links for Medium, Large and X-Large Dogs (Improved o-Ring)","BFL2","US","7.72","6.54","1.26","inches","0.44","pounds","0.0368","cubic feet","Standard-Size","8.68","0.0","0.3171","2023-08","10.6","weeks","0.87","0.0","USD","0.2759","--","N","N","0.0","--","0.06"
"B07GLJ2YNF","X001X2JGO1","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","BHM1","US","5.59","4.06","0.43","inches","0.07","pounds","0.0056","cubic feet","Standard-Size","0.29","0.0","0.0016","2023-08","10.6","weeks","0.87","0.0","USD","0.0014","--","N","N","0.0","--","0.0"
"B07V1RBC2X","X0028O2PTV","VNFLY Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","BHM1","US","4.53","3.46","0.87","inches","0.09","pounds","0.0079","cubic feet","Standard-Size","0.23","0.0","0.0018","2023-08","10.6","weeks","0.87","0.0","USD","0.0016","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BHM1","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","0.45","0.0","0.0069","2023-08","10.6","weeks","0.87","0.0","USD","0.006","--","N","N","0.0","--","0.0"
"B07Y8B8RF8","X002BMBDKR","365Home 2-Pack Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","BHM1","US","5.35","4.45","1.18","inches","0.18","pounds","0.0163","cubic feet","Standard-Size","0.65","0.0","0.0105","2023-08","10.6","weeks","0.87","0.0","USD","0.0091","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","BHM1","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","0.61","0.0","0.0022","2023-08","10.6","weeks","0.87","0.0","USD","0.0019","--","N","N","0.0","--","0.0"
"B08HWTY667","X002NAFPDX","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","BHM1","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","0.45","0.0","2.0E-4","2023-08","10.6","weeks","0.87","0.0","USD","2.0E-4","--","N","N","0.0","--","0.19"
"B08ZN9NFPK","X002UDBVHH","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 White)","BHM1","US","6.26","4.41","2.64","inches","0.26","pounds","0.0422","cubic feet","Standard-Size","1.0","0.0","0.0422","2023-08","10.6","weeks","0.87","0.0","USD","0.0367","--","N","N","0.0","--","0.0"
"B0BG39X4ZF","X003K6AQYR","1TO3GO Dog Training Collar with 4 Extra Links for Medium, Large and X-Large Dogs (Blue)","BHM1","US","7.6","6.5","1.18","inches","0.42","pounds","0.0337","cubic feet","Standard-Size","24.1","0.0","0.8053","2023-08","10.6","weeks","0.87","0.0","USD","0.7006","--","N","N","0.0","--","0.23"
"B0BPHZ362T","X003KD97CR","365Home 4-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger","BHM1","US","8.9","6.34","1.77","inches","0.37","pounds","0.0578","cubic feet","Standard-Size","41.48","0.0","2.3846","2023-08","10.6","weeks","0.87","0.0","USD","2.0765","--","N","N","0.0","--","0.23"
"B0BTHS2ZC7","X003OWLNH1","365Home 8-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount, Suitable for WiFi Routers, Remote Controls, Tissue Boxes","BHM1","US","5.75","4.65","1.93","inches","0.38","pounds","0.0298","cubic feet","Standard-Size","0.23","0.0","0.0067","2023-08","10.6","weeks","0.87","0.0","USD","0.0059","--","N","N","0.0","--","0.0"
"B0C1B86RC9","X003RX73ZX","365Home 10-Pack Adhesive Punch-Free Socket Holder, Self Adhesive Desktop Socket Fixer, Power Strip Holder Wall Mount with 20 Pcs Cable Organizer Clips, Suitable for WiFi Routers, Remote Controls","BHM1","US","8.62","6.1","1.77","inches","0.51","pounds","0.0539","cubic feet","Standard-Size","0.1","0.0","0.0052","2023-08","10.6","weeks","0.87","0.0","USD","0.0045","--","N","N","0.0","--","0.0"
"B0C2Z6W4PC","X003SMO8PV","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses, Rabbits (2 Pairs - Blue)","BHM1","US","9.06","7.87","2.6","inches","0.77","pounds","0.1073","cubic feet","Standard-Size","0.42","0.0","0.0415","2023-08","10.6","weeks","0.87","0.0","USD","0.0361","--","N","N","0.0030108567876344083","FBA_NEW_SELECTION:0.003","0.0"
"B0C2ZBSM12","X003SMOTOB","1TO3GO Pet Grooming Gloves Pet Hair Remover Cat, Dog Washing Gloves Silicone Heat Resistant Cleaning Gloves with High-Density Teeth Grooming Gloves for Dogs, Cats, Horses, Rabbits (1 Pair - Gray)","BHM1","US","7.36","5.79","1.73","inches","0.4","pounds","0.0427","cubic feet","Standard-Size","0.58","0.0","0.0248","2023-08","10.6","weeks","0.87","0.0","USD","0.0216","--","N","N","0.0","--","0.0"
"B0C69RGV1W","X003U2V3NT","1TO3GO?Upgrade? Adjustable Dog Training Collar with 4 Extra Links for Medium, Large and X-Large Dogs (Improved o-Ring)","BHM1","US","7.72","6.54","1.26","inches","0.44","pounds","0.0368","cubic feet","Standard-Size","0.1","0.0","0.0036","2023-08","10.6","weeks","0.87","0.0","USD","0.0031","--","N","N","0.0","--","0.0"
"B0C69189XC","X003U30AYV","CONEATI Car Storage Pocket Between Seats Purse Holder for Car Between front Seats with 4 Pcs Seat Headrest Hook","BHM1","US","15.0","7.0","1.0","inches","0.5","pounds","0.0608","cubic feet","Standard-Size","14.77","0.0","0.0","2023-08","10.6","weeks","0.87","0.0","USD","0.0","--","N","N","0.7759156586021505","FBA_NEW_SELECTION:0.7759","0.1"
"B0C6923J45","X003U37SKZ","CONEATI Car Storage Pocket Between Seats Purse Holder for Car Between front Seats with 4 Pcs Seat Headrest Hook, 2 Pcs Cup Holder Coaster and 2 Pcs Seat Belt Cover","BHM1","US","16.69","8.98","2.56","inches","1.52","pounds","0.222","cubic feet","Standard-Size","16.0","0.0","0.5229","2023-08","10.6","weeks","0.87","0.0","USD","0.4549","--","N","N","2.635887233548387","FBA_NEW_SELECTION:2.6359","0.0"
"B0CBPW4DQ3","X003W3V6ZL","VNFLY Upgrade Water Bottle Pouch for Stanley, Tumbler Pouch with Pocket for Stanley Fanny Pack 18 to 40 oz, Stanley Cup Pouch with Silicone Spill-proof Stopper Set 1.0 & 2.0 (Blue)","BHM1","US","6.26","4.29","1.42","inches","0.13","pounds","0.0221","cubic feet","Standard-Size","0.06","0.0","0.0","2023-08","10.6","weeks","0.87","0.0","USD","0.0","--","N","N","0.0012386932930107525","FBA_NEW_SELECTION:0.0012","0.0"
"B0CBPT7FXX","X003W3V6ZV","VNFLY 2-Pack Upgrade Water Bottle Pouch for Stanley, Tumbler Pouch with Pocket for Stanley Fanny Pack 18 to 40 oz, Stanley Cup Pouch with Silicone Spill-proof Stopper Set 1.0 & 2.0 (Black+Blue)","BHM1","US","6.46","5.16","2.36","inches","0.42","pounds","0.0455","cubic feet","Standard-Size","5.74","0.0","0.0","2023-08","10.6","weeks","0.87","0.0","USD","0.0","--","N","N","0.2274196807526882","FBA_NEW_SELECTION:0.2274","0.0"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Silver Hammer Keychain Bronze Glove Keychain Silver Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","BOI2","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","1.0","0.0","0.0092","2023-08","10.6","weeks","0.87","0.0","USD","0.008","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","BOI2","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","0.16","0.0","0.0032","2023-08","10.6","weeks","0.87","0.0","USD","0.0028","--","N","N","0.0","--","0.1"
"B0C5976FHZ","X003TO2KL7","VNFLY Ab Roller Automatic Rebound Abdominal Wheel Kit, Abs Workout Equipment, Ab Wheel Roller for Core Workout with 2 Knee Pads, 2 Push-up Bars, 2 Resistance Bands, 1 Training Guide and 1 User Manual","BOI2","US","11.57","8.54","7.52","inches","4.94","pounds","0.43","cubic feet","Standard-Size","0.35","0.0","0.1248","2023-08","10.6","weeks","0.87","0.0","USD","0.1082","--","N","N","0.024135310286738345","FBA_NEW_SELECTION:0.0241","0.0"
"B0C69RGV1W","X003U2V3NT","1TO3GO?Upgrade? Adjustable Dog Training Collar with 4 Extra Links for Medium, Large and X-Large Dogs (Improved o-Ring)","BOI2","US","7.72","6.54","1.26","inches","0.44","pounds","0.0368","cubic feet","Standard-Size","0.03","0.0","0.0012","2023-08","10.6","weeks","0.87","0.0","USD","0.001","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BWI2","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","1.0","0.0","0.0077","2023-08","10.6","weeks","0.87","0.0","USD","0.0068","--","N","N","0.0","--","0.13"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BWI2","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","0.16","0.0","0.007","2023-08","10.6","weeks","0.87","0.0","USD","0.0062","--","N","N","0.0","--","0.0"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","BWI2","US","7.64","4.33","2.64","inches","0.33","pounds","0.0505","cubic feet","Standard-Size","0.26","0.0","0.013","2023-08","10.6","weeks","0.87","0.0","USD","0.0115","--","N","N","0.0","--","0.0"
"B07XXCSFV1","X002BC42V9","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","BWI2","US","4.0","3.1","0.8","inches","0.05","pounds","0.0057","cubic feet","Standard-Size","0.81","0.0","0.0046","2023-08","10.6","weeks","0.87","0.0","USD","0.0041","--","N","N","0.0","--","0.0"
"B07Y8CDXX7","X002BMAK6F","365Home 3-Pack Bronze Glove Keychain Silver Hammer Keychain Red Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","BWI2","US","5.16","4.65","1.22","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","0.13","0.0","0.0016","2023-08","10.6","weeks","0.87","0.0","USD","0.0014","--","N","N","0.0","--","0.03"
"B07Y8B8RF8","X002BMBDKR","365Home 2-Pack Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","BWI2","US","5.35","4.45","1.18","inches","0.18","pounds","0.0163","cubic feet","Standard-Size","0.55","0.0","0.0089","2023-08","10.6","weeks","0.87","0.0","USD","0.0078","--","N","N","0.0","--","0.0"
"B08HWTY667","X002NAFPDX","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","BWI2","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","0.32","0.0","3.0E-4","2023-08","10.6","weeks","0.87","0.0","USD","3.0E-4","--","N","N","0.0","--","0.0"
"B08Y5PSHJ9","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","BWI2","US","7.4","5.24","1.61","inches","0.24","pounds","0.0361","cubic feet","Standard-Size","0.1","0.0","0.0035","2023-08","10.6","weeks","0.87","0.0","USD","0.0031","--","N","N","0.0","--","0.0"
"B072JN8C2Q","X002UDBVHR","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 White)","BWI2","US","7.99","5.0","3.11","inches","0.29","pounds","0.0719","cubic feet","Standard-Size","1.0","0.0","0.0719","2023-08","10.6","weeks","0.87","0.0","USD","0.0633","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template Cutting Ruler Set with 40 Pcs of Sewing Pin and Manual Instruction","BWI2","US","11.89","11.57","0.63","inches","0.71","pounds","0.0502","cubic feet","Standard-Size","0.06","0.0","0.0016","2023-08","10.6","weeks","0.87","0.0","USD","0.0014","--","N","N","0.0","--","0.03"
"B0BNQT3YN6","X003K54XY7","365Home 4-Packs Car Window Breaker Seatbelt Cutter, 3-in-1 Glass Breaker and Seat Belt Cutter, Car Emergency Escape Tool with User Manual for Land and Underwater (Black Red Blue Yellow)","BWI2","US","7.44","5.24","2.44","inches","0.4","pounds","0.055","cubic feet","Standard-Size","0.03","0.0","0.0018","2023-08","10.6","weeks","0.87","0.0","USD","0.0016","--","N","N","0.0","--","0.0"
"B0BPGJWBX2","X003KCWVET","365Home 2-Pack 2 in 1 Dumpling Maker Press, Dumpling Skin Maker Machine, Empanada Maker Press, Multifunctional DIY Manual Dumpling Press Mold Set (Orange, Green)","BWI2","US","10.63","9.8","3.9","inches","1.01","pounds","0.2351","cubic feet","Standard-Size","0.74","0.0","0.1669","2023-08","10.6","weeks","0.87","0.0","USD","0.1468","--","N","N","0.0","--","0.03"
"B0BPHXQM78","X003KD711B","365Home 2-Pack 2 in 1 Silicone Charger Protector with Cord Wrap, iPhone Silicone Power Adapter Case, Snapback Charger Winder, Compatible with iPhone 12/13/14 Charger (White & Gray)","BWI2","US","4.49","3.5","1.57","inches","0.22","pounds","0.0143","cubic feet","Standard-Size","1.84","0.0","0.0253","2023-08","10.6","weeks","0.87","0.0","USD","0.0223","--","N","N","0.0","--","0.06"
