"snapshot-date","sku","fnsku","asin","product-name","condition","per-unit-volume","currency","volume-unit","country","qty-charged","amount-charged","surcharge-age-tier","rate-surcharge"
"2023-08-15T08:01:00+00:00","CY-CI3D-CHYK","X002TM7I8Z","B08XWY4F7C","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black & 1 White)","New","0.0463","USD","cubic_feet","US","6","1.12","301-330","0.18666666666666668"
"2023-08-15T08:01:00+00:00","QQ-PCQL-S43B","X002L0EXYR","B08CXG45F4","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","New","0.0152","USD","cubic_feet","US","7","0.11","211-240","0.015714285714285715"
"2023-08-15T08:01:00+00:00","YM-DCJF-STWH","X002BBZ4MB","B07XM2WL3W","Nidavellir 2-Pack Fist Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","New","0.032","USD","cubic_feet","US","1","0.12","271-300","0.12"
"2023-08-15T08:01:00+00:00","39-FTKS-BM89","X0026HUHVX","B07RYPBYPV","VNFLY Magnetic Hammer Shaped Beer Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","New","0.0325","USD","cubic_feet","US","2","0.04","181-210","0.02"
"2023-08-15T08:01:00+00:00","5S-LEF4-2V5E","X001X2JGO1","B07GLJ2YNF","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","New","0.0056","USD","cubic_feet","US","1","0.01","211-240","0.01"
"2023-08-15T08:00:00+00:00","2-pack-Lampnew-360socket","X003IWFZDP","B0BMWZVTKR","365Home Colorful Rotating Magic Ball Light, 2-Pack Magic Light Bulb with Sockets, Plug in Disco Ball Light Bulb for Home Room Dance Parties","New","0.1196","USD","cubic_feet","US","26","3.11","211-240","0.12"
"2023-08-15T08:00:00+00:00","Lamp-socket-360socket","X003FFCYHZ","B0BG8CXVYP","365Home Colorful Rotating Magic Ball Light, 2-Pack Magic Light Bulb with Sockets, Plug in Disco Ball Light Bulb for Home Room Dance Parties","New","0.097","USD","cubic_feet","US","31","3.01","211-240","0.09714285714285716"
"2023-08-15T08:00:00+00:00","Chopper","X003DL3Q19","B0BC823Y5R","365Home Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Chopper Dicer With Container, New Hand Pressure Cucumber Carrot Potato Onion Chopper Dicer Slicer Cutter Tool","New","0.061","USD","cubic_feet","US","1","0.06","211-240","0.06"
"2023-08-15T08:00:00+00:00","BeanSlicer-StoragePeeler","X003DL1VI9","B0BC8XM5TQ","365Home 2-Pack Fruit Vegetable Peeler with Container, Veggie Apple Cucumber Carrot Potato Peeler Hand, Green Bean Onion Pepper Cutter Slicer Frencher Shredder","No Listing","0.0543","USD","cubic_feet","US","1","0.22","301-330","0.22"
"2023-08-15T08:00:00+00:00","Template-set3-cut1","X003A8B6O9","B0B42L59Q7","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Roller Cutter and Manual Instruction","New","0.1076","USD","cubic_feet","US","1","0.11","211-240","0.11"
"2023-08-15T08:00:00+00:00","UV-T1KY-367W","X0030CGYG5","B09FPZNRX9","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Blacks)","New","0.0286","USD","cubic_feet","US","11","1.26","301-330","0.11454545454545455"
"2023-08-15T08:00:00+00:00","KG-8JKR-RC81","X002UDIWNX","B08ZNJQ2CN","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 Black)","New","0.0764","USD","cubic_feet","US","1","0.11","241-270","0.11"
"2023-08-15T08:00:00+00:00","H5-MZXZ-04N5","X002UDI1W5","B08ZNH2YZW","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Black & 2 White)","New","0.0613","USD","cubic_feet","US","21","5.18","301-330","0.24571428571428572"
"2023-08-15T08:00:00+00:00","V6-9SRV-QZIZ","X002UDI1VV","B08ZNH5HQP","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 White)","New","0.0668","USD","cubic_feet","US","18","4.84","301-330","0.27"
"2023-08-15T08:00:00+00:00","N2-TZ76-G3JE","X002TMJW61","B08XWYR7PN","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 White)","New","0.0271","USD","cubic_feet","US","28","3.03","301-330","0.10888888888888888"
"2023-08-15T08:00:00+00:00","CY-CI3D-CHYK","X002TM7I8Z","B08XWY4F7C","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black & 1 White)","New","0.0463","USD","cubic_feet","US","52","9.16","271-300","0.18"
"2023-08-15T08:00:00+00:00","QQ-PCQL-S43B","X002L0EXYR","B08CXG45F4","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","New","0.0152","USD","cubic_feet","US","257","15.59","301-330","0.060476190476190475"
"2023-08-15T08:00:00+00:00","PQ-VAPU-PB7S","X002BC0MTF","B07XX87R29","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","New","0.0505","USD","cubic_feet","US","62","1.58","181-210","0.025"
"2023-08-15T08:00:00+00:00","U5-FJS4-VBFN","X002BBZPYN","B07XX7P9F6","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","New","0.0434","USD","cubic_feet","US","44","0.95","181-210","0.021818181818181816"
"2023-08-15T08:00:00+00:00","YM-DCJF-STWH","X002BBZ4MB","B07XM2WL3W","Nidavellir 2-Pack Fist Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","New","0.032","USD","cubic_feet","US","4","0.51","301-330","0.1275"
"2023-08-15T08:00:00+00:00","39-FTKS-BM89","X0026HUHVX","B07RYPBYPV","VNFLY Magnetic Hammer Shaped Beer Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","New","0.0325","USD","cubic_feet","US","3","0.37","271-300","0.12333333333333334"
"2023-08-15T08:00:00+00:00","55-RUZS-K9Y2","X001X335DX","B07JD2H5KC","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.4 inches)","New","0.0084","USD","cubic_feet","US","11","0.05","181-210","0.004545454545454546"
"2023-08-15T08:00:00+00:00","5S-LEF4-2V5E","X001X2JGO1","B07GLJ2YNF","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","New","0.0056","USD","cubic_feet","US","62","9.30","365+","0.15"
