"snapshot-date","sku","fnsku","asin","product-name","condition","per-unit-volume","currency","volume-unit","country","qty-charged","amount-charged","surcharge-age-tier","rate-surcharge"
"2023-07-15T08:01:00+00:00","2K-XVBD-O0R9","X002NATMU5","B08HWTQCLL","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","New","0.0013","USD","cubic_feet","US","2","0.00","181-210","0.0"
"2023-07-15T08:01:00+00:00","QQ-PCQL-S43B","X002L0EXYR","B08CXG45F4","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","New","0.0152","USD","cubic_feet","US","8","0.12","211-240","0.015"
"2023-07-15T08:01:00+00:00","J5-PG59-MLTR","X002HF7C9J","B085KZBCLD","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","New","0.0065","USD","cubic_feet","US","1","0.03","331-365","0.03"
"2023-07-15T08:01:00+00:00","YM-DCJF-STWH","X002BBZ4MB","B07XM2WL3W","Nidavellir 2-Pack Fist Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","New","0.032","USD","cubic_feet","US","1","0.02","181-210","0.02"
"2023-07-15T08:01:00+00:00","39-FTKS-BM89","X0026HUHVX","B07RYPBYPV","VNFLY Magnetic Hammer Shaped Beer Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","New","0.0325","USD","cubic_feet","US","1","0.03","211-240","0.03"
"2023-07-15T08:01:00+00:00","5S-LEF4-2V5E","X001X2JGO1","B07GLJ2YNF","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","New","0.0056","USD","cubic_feet","US","1","0.02","271-300","0.02"
"2023-07-15T08:00:00+00:00","2-pack-Lampnew-360socket","X003IWFZDP","B0BMWZVTKR","365Home Colorful Rotating Magic Ball Light, 2-Pack Magic Light Bulb with Sockets, Plug in Disco Ball Light Bulb for Home Room Dance Parties","New","0.1196","USD","cubic_feet","US","27","1.62","181-210","0.06"
"2023-07-15T08:00:00+00:00","2-pack-Lampnew-360socket-USB disco","X003IW16QZ","B0BMWXJWXY","Colorful Rotating Magic Ball Light, 2-Pack Magic Light Bulb with Sockets, USB Disco Light for Home Room Dance Parties","New","0.1005","USD","cubic_feet","US","5","0.25","181-210","0.05"
"2023-07-15T08:00:00+00:00","Lamp-socket-360socket","X003FFCYHZ","B0BG8CXVYP","Colorful Rotating Magic Ball Light, 2-Pack Magic Light Bulb with Sockets, Plug in Disco Ball Light Bulb for Home Room Dance Parties","New","0.097","USD","cubic_feet","US","26","1.26","181-210","0.0485"
"2023-07-15T08:00:00+00:00","Chopper","X003DL3Q19","B0BC823Y5R","365Home Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Chopper Dicer With Container, New Hand Pressure Cucumber Carrot Potato Onion Chopper Dicer Slicer Cutter Tool","New","0.061","USD","cubic_feet","US","3","0.18","211-240","0.06"
"2023-07-15T08:00:00+00:00","Template-set3-cut1","X003A8B6O9","B0B42L59Q7","365Home Bowl Cozy Template 3 Sizes, Bowl Cozy Pattern Template, Bowl Cozy Template Cutting Ruler Set with 40 Pcs of Sewing Pin, Roller Cutter and Manual Instruction","New","0.1076","USD","cubic_feet","US","1","0.05","181-210","0.05"
"2023-07-15T08:00:00+00:00","UV-T1KY-367W","X0030CGYG5","B09FPZNRX9","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Blacks)","New","0.0286","USD","cubic_feet","US","1","0.04","241-270","0.04"
"2023-07-15T08:00:00+00:00","KG-8JKR-RC81","X002UDIWNX","B08ZNJQ2CN","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 Black)","New","0.0764","USD","cubic_feet","US","3","0.87","271-300","0.29"
"2023-07-15T08:00:00+00:00","H5-MZXZ-04N5","X002UDI1W5","B08ZNH2YZW","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Black & 2 White)","New","0.0613","USD","cubic_feet","US","41","9.55","271-300","0.2325"
"2023-07-15T08:00:00+00:00","V6-9SRV-QZIZ","X002UDI1VV","B08ZNH5HQP","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 White)","New","0.0668","USD","cubic_feet","US","25","6.29","271-300","0.25"
"2023-07-15T08:00:00+00:00","HY-FPG1-H2SQ","X002UDBVHH","B08ZN9NFPK","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 White)","New","0.0422","USD","cubic_feet","US","11","0.70","241-270","0.063"
"2023-07-15T08:00:00+00:00","N2-TZ76-G3JE","X002TMJW61","B08XWYR7PN","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 White)","New","0.0271","USD","cubic_feet","US","32","3.30","271-300","0.10333333333333333"
"2023-07-15T08:00:00+00:00","CY-CI3D-CHYK","X002TM7I8Z","B08XWY4F7C","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black & 1 White)","New","0.0463","USD","cubic_feet","US","16","2.81","271-300","0.1758333333333333"
"2023-07-15T08:00:00+00:00","2K-XVBD-O0R9","X002NATMU5","B08HWTQCLL","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","New","0.0013","USD","cubic_feet","US","2","0.00","241-270","0.0"
"2023-07-15T08:00:00+00:00","QQ-PCQL-S43B","X002L0EXYR","B08CXG45F4","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","New","0.0152","USD","cubic_feet","US","343","19.81","271-300","0.05756756756756756"
"2023-07-15T08:00:00+00:00","J5-PG59-MLTR","X002HF7C9J","B085KZBCLD","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","New","0.0065","USD","cubic_feet","US","2","0.01","211-240","0.005"
"2023-07-15T08:00:00+00:00","W1-7S9K-ZF0V","X002BCJO03","B078HLG2B4","Bayram Thor Hammer Bottle Opener | Beer Opener Big Bar Wine Mjolnir Bronze 16.5x7cm (Bronze)","New","0.048","USD","cubic_feet","US","7","0.34","211-240","0.04857142857142858"
"2023-07-15T08:00:00+00:00","YM-DCJF-STWH","X002BBZ4MB","B07XM2WL3W","Nidavellir 2-Pack Fist Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","New","0.032","USD","cubic_feet","US","14","1.70","271-300","0.12142857142857143"
"2023-07-15T08:00:00+00:00","39-FTKS-BM89","X0026HUHVX","B07RYPBYPV","VNFLY Magnetic Hammer Shaped Beer Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","New","0.0325","USD","cubic_feet","US","8","0.39","241-270","0.05"
"2023-07-15T08:00:00+00:00","W1-VZB9-VX2R","X001X4V63D","B07JVSHB8Z","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.19 inches)","New","0.0012","USD","cubic_feet","US","2","0.00","241-270","0.0"
"2023-07-15T08:00:00+00:00","5S-LEF4-2V5E","X001X2JGO1","B07GLJ2YNF","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","New","0.0056","USD","cubic_feet","US","86","2.02","331-365","0.02"
